"id","country","state","city","lat","lng","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Boone, Illinois, US","US","Illinois","Boone",42.32359279,-88.82345779,53544,NA,NA,NA,NA,NA,NA
"Boone, Indiana, US","US","Indiana","Boone",40.0509304,-86.46841646,67843,NA,NA,NA,NA,NA,NA
"Boone, Iowa, US","US","Iowa","Boone",42.03657094,-93.9313999,26234,NA,NA,NA,NA,NA,NA
"Boone, Kentucky, US","US","Kentucky","Boone",38.97065142,-84.72615357,133581,NA,NA,NA,NA,NA,NA
"Boone, Missouri, US","US","Missouri","Boone",38.99186229,-92.30723575,180463,NA,NA,NA,NA,NA,NA
"Boone, Nebraska, US","US","Nebraska","Boone",41.70759415,-98.06737183,5192,NA,NA,NA,NA,NA,NA
"Boone, West Virginia, US","US","West Virginia","Boone",38.01974191,-81.69888019,21457,NA,NA,NA,NA,NA,NA
"Borden, Texas, US","US","Texas","Borden",32.74363984,-101.4316509,654,NA,NA,NA,NA,NA,NA
"Bosque, Texas, US","US","Texas","Bosque",31.89978581,-97.63613524,18685,NA,NA,NA,NA,NA,NA
"Bossier, Louisiana, US","US","Louisiana","Bossier",32.67932307,-93.60460152,127039,NA,NA,NA,NA,NA,NA
"Botetourt, Virginia, US","US","Virginia","Botetourt",37.55531756,-79.80982182,33419,NA,NA,NA,NA,NA,NA
"Bottineau, North Dakota, US","US","North Dakota","Bottineau",48.79106111,-100.8378166,6282,NA,NA,NA,NA,NA,NA
"Boulder, Colorado, US","US","Colorado","Boulder",40.09313619,-105.3546767,326196,NA,NA,NA,NA,NA,NA
"Boundary, Idaho, US","US","Idaho","Boundary",48.76684761,-116.4630179,12245,NA,NA,NA,NA,NA,NA
"Bourbon, Kansas, US","US","Kansas","Bourbon",37.85508555,-94.84865997,14534,NA,NA,NA,NA,NA,NA
"Bourbon, Kentucky, US","US","Kentucky","Bourbon",38.2054607,-84.21827874,19788,NA,NA,NA,NA,NA,NA
"Bowie, Texas, US","US","Texas","Bowie",33.44626922,-94.41834132,93245,NA,NA,NA,NA,NA,NA
"Bowman, North Dakota, US","US","North Dakota","Bowman",46.11285362,-103.5203343,3024,NA,NA,NA,NA,NA,NA
"Box Butte, Nebraska, US","US","Nebraska","Box Butte",42.22079243,-103.0878834,10783,NA,NA,NA,NA,NA,NA
"Box Elder, Utah, US","US","Utah","Box Elder",41.52106798,-113.0832816,56046,NA,NA,NA,NA,NA,NA
"Boyd, Kentucky, US","US","Kentucky","Boyd",38.36176608,-82.68652187,46718,NA,NA,NA,NA,NA,NA
"Boyd, Nebraska, US","US","Nebraska","Boyd",42.8997274,-98.76486568,1919,NA,NA,NA,NA,NA,NA
"Boyle, Kentucky, US","US","Kentucky","Boyle",37.62680923,-84.8633779,30060,NA,NA,NA,NA,NA,NA
"Bracken, Kentucky, US","US","Kentucky","Bracken",38.69158994,-84.08532444,8303,NA,NA,NA,NA,NA,NA
"Bradford, Florida, US","US","Florida","Bradford",29.95079741,-82.16611613,28201,NA,NA,NA,NA,NA,NA
"Bradford, Pennsylvania, US","US","Pennsylvania","Bradford",41.78869215,-76.51570822,60323,NA,NA,NA,NA,NA,NA
"Bradley, Arkansas, US","US","Arkansas","Bradley",33.46755808,-92.15980837,10763,NA,NA,NA,NA,NA,NA
"Bradley, Tennessee, US","US","Tennessee","Bradley",35.15739424,-84.857186,108110,NA,NA,NA,NA,NA,NA
"Branch, Michigan, US","US","Michigan","Branch",41.91600556,-85.05929476,43517,NA,NA,NA,NA,NA,NA
"Brantley, Georgia, US","US","Georgia","Brantley",31.19576557,-81.97743999,19109,NA,NA,NA,NA,NA,NA
"Braxton, West Virginia, US","US","West Virginia","Braxton",38.70036159,-80.72011184,13957,NA,NA,NA,NA,NA,NA
"Brazoria, Texas, US","US","Texas","Brazoria",29.18757369,-95.44563172,374264,NA,NA,NA,NA,NA,NA
"Brazos, Texas, US","US","Texas","Brazos",30.6636448,-96.30205577,229211,NA,NA,NA,NA,NA,NA
"Breathitt, Kentucky, US","US","Kentucky","Breathitt",37.52333168,-83.31959161,12630,NA,NA,NA,NA,NA,NA
"Breckinridge, Kentucky, US","US","Kentucky","Breckinridge",37.77377239,-86.42885017,20477,NA,NA,NA,NA,NA,NA
"Bremer, Iowa, US","US","Iowa","Bremer",42.77461496,-92.31795937,25062,NA,NA,NA,NA,NA,NA
"Brevard, Florida, US","US","Florida","Brevard",28.29409504,-80.73091022,601942,NA,NA,NA,NA,NA,NA
"Brewster, Texas, US","US","Texas","Brewster",29.81008251,-103.2520326,9203,NA,NA,NA,NA,NA,NA
"Briscoe, Texas, US","US","Texas","Briscoe",34.53026962,-101.2084947,1546,NA,NA,NA,NA,NA,NA
"Bristol Bay, Alaska, US","US","Alaska","Bristol Bay",58.74513976,-156.701064,836,NA,NA,NA,NA,NA,NA
"Bristol, Massachusetts, US","US","Massachusetts","Bristol",41.79228404,-71.10872211,565217,NA,NA,NA,NA,NA,NA
"Bristol, Rhode Island, US","US","Rhode Island","Bristol",41.71018079,-71.28652315,48479,NA,NA,NA,NA,NA,NA
"Bristol, Virginia, US","US","Virginia","Bristol",36.6163024,-82.16359122,16762,NA,NA,NA,NA,NA,NA
"Broadwater, Montana, US","US","Montana","Broadwater",46.33277565,-111.4955813,6237,NA,NA,NA,NA,NA,NA
"Bronx, New York, US","US","New York","Bronx",40.85209301,-73.86282755,1418207,NA,NA,NA,NA,NA,NA
"Brooke, West Virginia, US","US","West Virginia","Brooke",40.27367263,-80.57915332,21939,NA,NA,NA,NA,NA,NA
"Brookings, South Dakota, US","US","South Dakota","Brookings",44.36974375,-96.79079945,35077,NA,NA,NA,NA,NA,NA
"Brooks, Georgia, US","US","Georgia","Brooks",30.83922642,-83.58303423,15457,NA,NA,NA,NA,NA,NA
"Brooks, Texas, US","US","Texas","Brooks",27.03103197,-98.21808402,7093,NA,NA,NA,NA,NA,NA
"Broome, New York, US","US","New York","Broome",42.15903158,-75.81326086,190488,NA,NA,NA,NA,NA,NA
"Broomfield, Colorado, US","US","Colorado","Broomfield",39.95998787,-105.0566324,70465,NA,NA,NA,NA,NA,NA
"Broward, Florida, US","US","Florida","Broward",26.15184651,-80.48725556,1952778,NA,NA,NA,NA,NA,NA
"Brown, Illinois, US","US","Illinois","Brown",39.96209138,-90.75068024,6578,NA,NA,NA,NA,NA,NA
"Brown, Indiana, US","US","Indiana","Brown",39.19605589,-86.22868909,15092,NA,NA,NA,NA,NA,NA
"Brown, Kansas, US","US","Kansas","Brown",39.82652589,-95.56421698,9564,NA,NA,NA,NA,NA,NA
"Brown, Minnesota, US","US","Minnesota","Brown",44.24205652,-94.72562874,25008,NA,NA,NA,NA,NA,NA
"Brown, Nebraska, US","US","Nebraska","Brown",42.43018907,-99.92904055,2955,NA,NA,NA,NA,NA,NA
"Brown, Ohio, US","US","Ohio","Brown",38.93416837,-83.86788395,43432,NA,NA,NA,NA,NA,NA
"Brown, South Dakota, US","US","South Dakota","Brown",45.58994323,-98.35165355,38839,NA,NA,NA,NA,NA,NA
"Brown, Texas, US","US","Texas","Brown",31.77430356,-98.99907113,37864,NA,NA,NA,NA,NA,NA
"Brown, Wisconsin, US","US","Wisconsin","Brown",44.4526553,-88.00411844,264542,NA,NA,NA,NA,NA,NA
"Brule, South Dakota, US","US","South Dakota","Brule",43.71756379,-99.08118954,5297,NA,NA,NA,NA,NA,NA
"Brunswick, North Carolina, US","US","North Carolina","Brunswick",34.070565,-78.22814204,142820,NA,NA,NA,NA,NA,NA
"Brunswick, Virginia, US","US","Virginia","Brunswick",36.76366949,-77.8593436,16231,NA,NA,NA,NA,NA,NA
"Bryan, Georgia, US","US","Georgia","Bryan",32.00979311,-81.44002948,39627,NA,NA,NA,NA,NA,NA
"Bryan, Oklahoma, US","US","Oklahoma","Bryan",33.96472458,-96.25903472,47995,NA,NA,NA,NA,NA,NA
"Buchanan, Iowa, US","US","Iowa","Buchanan",42.4709188,-91.83510825,21175,NA,NA,NA,NA,NA,NA
"Buchanan, Missouri, US","US","Missouri","Buchanan",39.65816401,-94.80138942,87364,NA,NA,NA,NA,NA,NA
"Buchanan, Virginia, US","US","Virginia","Buchanan",37.26818323,-82.03749726,21004,NA,NA,NA,NA,NA,NA
"Buckingham, Virginia, US","US","Virginia","Buckingham",37.57242268,-78.52518834,17148,NA,NA,NA,NA,NA,NA
"Bucks, Pennsylvania, US","US","Pennsylvania","Bucks",40.33682119,-75.10836643,628270,NA,NA,NA,NA,NA,NA
"Buena Vista, Iowa, US","US","Iowa","Buena Vista",42.73545875,-95.15100162,19620,NA,NA,NA,NA,NA,NA
"Buena Vista, Virginia, US","US","Virginia","Buena Vista",37.73484642,-79.35296097,6478,NA,NA,NA,NA,NA,NA
"Buffalo, Nebraska, US","US","Nebraska","Buffalo",40.85486962,-99.07500296,49659,NA,NA,NA,NA,NA,NA
"Buffalo, South Dakota, US","US","South Dakota","Buffalo",44.07657829,-99.20814467,1962,NA,NA,NA,NA,NA,NA
"Buffalo, Wisconsin, US","US","Wisconsin","Buffalo",44.37835084,-91.75332578,13031,NA,NA,NA,NA,NA,NA
"Bullitt, Kentucky, US","US","Kentucky","Bullitt",37.97162523,-85.68955617,81676,NA,NA,NA,NA,NA,NA
"Bulloch, Georgia, US","US","Georgia","Bulloch",32.39577406,-81.74811421,79608,NA,NA,NA,NA,NA,NA
"Bullock, Alabama, US","US","Alabama","Bullock",32.10030533,-85.71265535,10101,NA,NA,NA,NA,NA,NA
"Buncombe, North Carolina, US","US","North Carolina","Buncombe",35.61113393,-82.53305,261191,NA,NA,NA,NA,NA,NA
"Bureau, Illinois, US","US","Illinois","Bureau",41.40385234,-89.5283051,32628,NA,NA,NA,NA,NA,NA
"Burke, Georgia, US","US","Georgia","Burke",33.05917989,-81.99928721,22383,NA,NA,NA,NA,NA,NA
"Burke, North Carolina, US","US","North Carolina","Burke",35.74989637,-81.70755735,90485,NA,NA,NA,NA,NA,NA
"Burke, North Dakota, US","US","North Dakota","Burke",48.79094471,-102.5182117,2115,NA,NA,NA,NA,NA,NA
"Burleigh, North Dakota, US","US","North Dakota","Burleigh",46.97847375,-100.4645214,95626,NA,NA,NA,NA,NA,NA
"Burleson, Texas, US","US","Texas","Burleson",30.49273808,-96.62158484,18443,NA,NA,NA,NA,NA,NA
"Burlington, New Jersey, US","US","New Jersey","Burlington",39.87681124,-74.66927768,445349,NA,NA,NA,NA,NA,NA
"Burnet, Texas, US","US","Texas","Burnet",30.78801353,-98.181887,48155,NA,NA,NA,NA,NA,NA
"Burnett, Wisconsin, US","US","Wisconsin","Burnett",45.86303537,-92.36711412,15414,NA,NA,NA,NA,NA,NA
"Burt, Nebraska, US","US","Nebraska","Burt",41.85056773,-96.32605633,6459,NA,NA,NA,NA,NA,NA
"Butler, Alabama, US","US","Alabama","Butler",31.75300095,-86.68057478,19448,NA,NA,NA,NA,NA,NA
"Butler, Iowa, US","US","Iowa","Butler",42.73172833,-92.79015971,14439,NA,NA,NA,NA,NA,NA
"Butler, Kansas, US","US","Kansas","Butler",37.78134351,-96.83878537,66911,NA,NA,NA,NA,NA,NA
"Butler, Kentucky, US","US","Kentucky","Butler",37.20946153,-86.68748787,12879,NA,NA,NA,NA,NA,NA
"Butler, Missouri, US","US","Missouri","Butler",36.71462476,-90.40421163,42478,NA,NA,NA,NA,NA,NA
"Butler, Nebraska, US","US","Nebraska","Butler",41.22703692,-97.13106306,8016,NA,NA,NA,NA,NA,NA
"Butler, Ohio, US","US","Ohio","Butler",39.44012838,-84.57388716,383134,NA,NA,NA,NA,NA,NA
"Butler, Pennsylvania, US","US","Pennsylvania","Butler",40.91152759,-79.91351055,187853,NA,NA,NA,NA,NA,NA
"Butte, California, US","US","California","Butte",39.66727762,-121.6005252,219186,NA,NA,NA,NA,NA,NA
"Butte, Idaho, US","US","Idaho","Butte",43.72592209,-113.1735463,2597,NA,NA,NA,NA,NA,NA
"Butte, South Dakota, US","US","South Dakota","Butte",44.90608745,-103.5079318,10429,NA,NA,NA,NA,NA,NA
"Butts, Georgia, US","US","Georgia","Butts",33.2830945,-83.9543504,24936,NA,NA,NA,NA,NA,NA
"Cabarrus, North Carolina, US","US","North Carolina","Cabarrus",35.3877799,-80.55267168,216453,NA,NA,NA,NA,NA,NA
"Cabell, West Virginia, US","US","West Virginia","Cabell",38.42424062,-82.23855912,91945,NA,NA,NA,NA,NA,NA
"Cache, Utah, US","US","Utah","Cache",41.72330587,-111.7443667,128289,NA,NA,NA,NA,NA,NA
"Caddo, Louisiana, US","US","Louisiana","Caddo",32.57991587,-93.88375652,240204,NA,NA,NA,NA,NA,NA
"Caddo, Oklahoma, US","US","Oklahoma","Caddo",35.17364557,-98.37534464,28762,NA,NA,NA,NA,NA,NA
"Calaveras, California, US","US","California","Calaveras",38.20537103,-120.552913,45905,NA,NA,NA,NA,NA,NA
"Calcasieu, Louisiana, US","US","Louisiana","Calcasieu",30.22931235,-93.35400434,203436,NA,NA,NA,NA,NA,NA
"Caldwell, Kentucky, US","US","Kentucky","Caldwell",37.14749129,-87.86948214,12747,NA,NA,NA,NA,NA,NA
"Caldwell, Louisiana, US","US","Louisiana","Caldwell",32.0902519,-92.11752148,9918,NA,NA,NA,NA,NA,NA
"Caldwell, Missouri, US","US","Missouri","Caldwell",39.65620858,-93.98308093,9020,NA,NA,NA,NA,NA,NA
"Caldwell, North Carolina, US","US","North Carolina","Caldwell",35.95204977,-81.54799522,82178,NA,NA,NA,NA,NA,NA
"Caldwell, Texas, US","US","Texas","Caldwell",29.83668859,-97.61814775,43664,NA,NA,NA,NA,NA,NA
"Caledonia, Vermont, US","US","Vermont","Caledonia",44.46548598,-72.10314651,29993,NA,NA,NA,NA,NA,NA
"Calhoun, Alabama, US","US","Alabama","Calhoun",33.77483727,-85.82630386,113605,NA,NA,NA,NA,NA,NA
"Calhoun, Arkansas, US","US","Arkansas","Calhoun",33.55598792,-92.49974403,5189,NA,NA,NA,NA,NA,NA
"Calhoun, Florida, US","US","Florida","Calhoun",30.40666734,-85.19394153,14105,NA,NA,NA,NA,NA,NA
"Calhoun, Georgia, US","US","Georgia","Calhoun",31.53169785,-84.62725131,6189,NA,NA,NA,NA,NA,NA
"Calhoun, Illinois, US","US","Illinois","Calhoun",39.16840183,-90.66330078,4739,NA,NA,NA,NA,NA,NA
"Calhoun, Iowa, US","US","Iowa","Calhoun",42.38521079,-94.64046046,9668,NA,NA,NA,NA,NA,NA
"Calhoun, Michigan, US","US","Michigan","Calhoun",42.24633834,-85.00493569,134159,NA,NA,NA,NA,NA,NA
"Calhoun, Mississippi, US","US","Mississippi","Calhoun",33.93683395,-89.33686647,14361,NA,NA,NA,NA,NA,NA
"Calhoun, South Carolina, US","US","South Carolina","Calhoun",33.66926881,-80.77722168,14553,NA,NA,NA,NA,NA,NA
"Calhoun, Texas, US","US","Texas","Calhoun",28.47048236,-96.61633945,21290,NA,NA,NA,NA,NA,NA
"Calhoun, West Virginia, US","US","West Virginia","Calhoun",38.84315422,-81.11934872,7109,NA,NA,NA,NA,NA,NA
"Callahan, Texas, US","US","Texas","Callahan",32.29760619,-99.37326312,13943,NA,NA,NA,NA,NA,NA
"Callaway, Missouri, US","US","Missouri","Callaway",38.83674754,-91.92186505,44743,NA,NA,NA,NA,NA,NA
"Calloway, Kentucky, US","US","Kentucky","Calloway",36.62093411,-88.2731593,39001,NA,NA,NA,NA,NA,NA
"Calumet, Wisconsin, US","US","Wisconsin","Calumet",44.0816316,-88.21780273,50089,NA,NA,NA,NA,NA,NA
"Calvert, Maryland, US","US","Maryland","Calvert",38.53961642,-76.56820632,92525,NA,NA,NA,NA,NA,NA
"Camas, Idaho, US","US","Idaho","Camas",43.46665742,-114.8065892,1106,NA,NA,NA,NA,NA,NA
"Cambria, Pennsylvania, US","US","Pennsylvania","Cambria",40.49527404,-78.71377428,130192,NA,NA,NA,NA,NA,NA
"Camden, Georgia, US","US","Georgia","Camden",30.92951916,-81.66601818,54666,NA,NA,NA,NA,NA,NA
"Camden, Missouri, US","US","Missouri","Camden",38.02199522,-92.76083747,46305,NA,NA,NA,NA,NA,NA
"Camden, New Jersey, US","US","New Jersey","Camden",39.80343818,-74.96388753,506471,NA,NA,NA,NA,NA,NA
"Camden, North Carolina, US","US","North Carolina","Camden",36.33804939,-76.15568396,10867,NA,NA,NA,NA,NA,NA
"Cameron, Louisiana, US","US","Louisiana","Cameron",29.87592238,-93.19310676,6973,NA,NA,NA,NA,NA,NA
"Cameron, Pennsylvania, US","US","Pennsylvania","Cameron",41.43625568,-78.20376845,4447,NA,NA,NA,NA,NA,NA
"Cameron, Texas, US","US","Texas","Cameron",26.14524221,-97.48140372,423163,NA,NA,NA,NA,NA,NA
"Camp, Texas, US","US","Texas","Camp",32.97195142,-94.97790104,13094,NA,NA,NA,NA,NA,NA
"Campbell, Kentucky, US","US","Kentucky","Campbell",38.94384345,-84.37875208,93584,NA,NA,NA,NA,NA,NA
"Campbell, South Dakota, US","US","South Dakota","Campbell",45.77074915,-100.0510181,1376,NA,NA,NA,NA,NA,NA
"Campbell, Tennessee, US","US","Tennessee","Campbell",36.40355516,-84.1510856,39842,NA,NA,NA,NA,NA,NA
"Campbell, Virginia, US","US","Virginia","Campbell",37.20553386,-79.09678609,54885,NA,NA,NA,NA,NA,NA
"Campbell, Wyoming, US","US","Wyoming","Campbell",44.24886082,-105.5474404,46341,NA,NA,NA,NA,NA,NA
"Canadian, Oklahoma, US","US","Oklahoma","Canadian",35.5426055,-97.98465569,148306,NA,NA,NA,NA,NA,NA
"Candler, Georgia, US","US","Georgia","Candler",32.40209349,-82.07702563,10803,NA,NA,NA,NA,NA,NA
"Cannon, Tennessee, US","US","Tennessee","Cannon",35.80990797,-86.05738983,14678,NA,NA,NA,NA,NA,NA
"Canyon, Idaho, US","US","Idaho","Canyon",43.61970148,-116.7095499,229849,NA,NA,NA,NA,NA,NA
"Cape Girardeau, Missouri, US","US","Missouri","Cape Girardeau",37.38489388,-89.6843587,78871,NA,NA,NA,NA,NA,NA
"Cape May, New Jersey, US","US","New Jersey","Cape May",39.15008829,-74.80170244,92039,NA,NA,NA,NA,NA,NA
"Carbon, Montana, US","US","Montana","Carbon",45.22850116,-109.0274047,10725,NA,NA,NA,NA,NA,NA
"Carbon, Pennsylvania, US","US","Pennsylvania","Carbon",40.91545395,-75.7068525,64182,NA,NA,NA,NA,NA,NA
"Carbon, Utah, US","US","Utah","Carbon",39.64834818,-110.5872512,20463,NA,NA,NA,NA,NA,NA
"Carbon, Wyoming, US","US","Wyoming","Carbon",41.69357844,-106.9326084,14800,NA,NA,NA,NA,NA,NA
"Caribou, Idaho, US","US","Idaho","Caribou",42.77149116,-111.5597683,7155,NA,NA,NA,NA,NA,NA
"Carlisle, Kentucky, US","US","Kentucky","Carlisle",36.85372876,-88.9669222,4760,NA,NA,NA,NA,NA,NA
"Carlton, Minnesota, US","US","Minnesota","Carlton",46.59180601,-92.67601019,35871,NA,NA,NA,NA,NA,NA
"Caroline, Maryland, US","US","Maryland","Caroline",38.87172293,-75.82904158,33406,NA,NA,NA,NA,NA,NA
"Caroline, Virginia, US","US","Virginia","Caroline",38.02679129,-77.34901405,30725,NA,NA,NA,NA,NA,NA
"Carroll, Arkansas, US","US","Arkansas","Carroll",36.3403856,-93.54270261,28380,NA,NA,NA,NA,NA,NA
"Carroll, Georgia, US","US","Georgia","Carroll",33.58138199,-85.07976677,119992,NA,NA,NA,NA,NA,NA
"Carroll, Illinois, US","US","Illinois","Carroll",42.06823429,-89.93395545,14305,NA,NA,NA,NA,NA,NA
"Carroll, Indiana, US","US","Indiana","Carroll",40.5807832,-86.56198812,20257,NA,NA,NA,NA,NA,NA
"Carroll, Iowa, US","US","Iowa","Carroll",42.03617207,-94.86032705,20165,NA,NA,NA,NA,NA,NA
"Carroll, Kentucky, US","US","Kentucky","Carroll",38.66599534,-85.12601074,10631,NA,NA,NA,NA,NA,NA
"Carroll, Maryland, US","US","Maryland","Carroll",39.56453592,-77.02373735,168447,NA,NA,NA,NA,NA,NA
"Carroll, Mississippi, US","US","Mississippi","Carroll",33.44834567,-89.91994479,9947,NA,NA,NA,NA,NA,NA
"Carroll, Missouri, US","US","Missouri","Carroll",39.42762566,-93.50626255,8679,NA,NA,NA,NA,NA,NA
"Carroll, New Hampshire, US","US","New Hampshire","Carroll",43.87498583,-71.20430216,48910,NA,NA,NA,NA,NA,NA
"Carroll, Ohio, US","US","Ohio","Carroll",40.5789686,-81.09178213,26914,NA,NA,NA,NA,NA,NA
"Carroll, Tennessee, US","US","Tennessee","Carroll",35.97366108,-88.45189331,27767,NA,NA,NA,NA,NA,NA
"Carroll, Virginia, US","US","Virginia","Carroll",36.73066666,-80.73455942,29791,NA,NA,NA,NA,NA,NA
"Carson City, Nevada, US","US","Nevada","Carson City",39.15509045,-119.7480219,55916,NA,NA,NA,NA,NA,NA
"Carson, Texas, US","US","Texas","Carson",35.40365929,-101.3542669,5926,NA,NA,NA,NA,NA,NA
"Carter, Kentucky, US","US","Kentucky","Carter",38.31690743,-83.05092385,26797,NA,NA,NA,NA,NA,NA
"Carter, Missouri, US","US","Missouri","Carter",36.94160441,-90.96051322,5982,NA,NA,NA,NA,NA,NA
"Carter, Montana, US","US","Montana","Carter",45.5197966,-104.5395536,1252,NA,NA,NA,NA,NA,NA
"Carter, Oklahoma, US","US","Oklahoma","Carter",34.25103751,-97.28552485,48111,NA,NA,NA,NA,NA,NA
"Carter, Tennessee, US","US","Tennessee","Carter",36.28969086,-82.12588974,56391,NA,NA,NA,NA,NA,NA
"Carteret, North Carolina, US","US","North Carolina","Carteret",34.8932941,-76.54120135,69473,NA,NA,NA,NA,NA,NA
"Carver, Minnesota, US","US","Minnesota","Carver",44.82017001,-93.8009918,105089,NA,NA,NA,NA,NA,NA
"Cascade, Montana, US","US","Montana","Cascade",47.30797024,-111.3467922,81366,NA,NA,NA,NA,NA,NA
"Casey, Kentucky, US","US","Kentucky","Casey",37.32533118,-84.92726209,16159,NA,NA,NA,NA,NA,NA
"Cass, Illinois, US","US","Illinois","Cass",39.96991073,-90.24734436,12147,NA,NA,NA,NA,NA,NA
"Cass, Indiana, US","US","Indiana","Cass",40.76135835,-86.34830753,37689,NA,NA,NA,NA,NA,NA
"Cass, Iowa, US","US","Iowa","Cass",41.33149454,-94.92792482,12836,NA,NA,NA,NA,NA,NA
"Cass, Michigan, US","US","Michigan","Cass",41.91522292,-85.99405727,51787,NA,NA,NA,NA,NA,NA
"Cass, Minnesota, US","US","Minnesota","Cass",46.95043611,-94.32603968,29779,NA,NA,NA,NA,NA,NA
"Cass, Missouri, US","US","Missouri","Cass",38.64789422,-94.353399,105780,NA,NA,NA,NA,NA,NA
"Cass, Nebraska, US","US","Nebraska","Cass",40.90899107,-96.13971217,26248,NA,NA,NA,NA,NA,NA
"Cass, North Dakota, US","US","North Dakota","Cass",46.93201724,-97.2444719,181923,NA,NA,NA,NA,NA,NA
"Cass, Texas, US","US","Texas","Cass",33.07499881,-94.34646905,30026,NA,NA,NA,NA,NA,NA
"Cassia, Idaho, US","US","Idaho","Cassia",42.28347888,-113.6012409,24030,NA,NA,NA,NA,NA,NA
"Castro, Texas, US","US","Texas","Castro",34.53016752,-102.2617243,7530,NA,NA,NA,NA,NA,NA
"Caswell, North Carolina, US","US","North Carolina","Caswell",36.39312665,-79.33353281,22604,NA,NA,NA,NA,NA,NA
"Catahoula, Louisiana, US","US","Louisiana","Catahoula",31.66778967,-91.84526385,9494,NA,NA,NA,NA,NA,NA
"Catawba, North Carolina, US","US","North Carolina","Catawba",35.66211129,-81.2132617,159551,NA,NA,NA,NA,NA,NA
"Catoosa, Georgia, US","US","Georgia","Catoosa",34.89872298,-85.13757014,67580,NA,NA,NA,NA,NA,NA
"Catron, New Mexico, US","US","New Mexico","Catron",33.91514144,-108.4046587,3527,NA,NA,NA,NA,NA,NA
"Cattaraugus, New York, US","US","New York","Cattaraugus",42.24778241,-78.67923096,76117,NA,NA,NA,NA,NA,NA
"Cavalier, North Dakota, US","US","North Dakota","Cavalier",48.77286211,-98.46685243,3762,NA,NA,NA,NA,NA,NA
"Cayuga, New York, US","US","New York","Cayuga",42.91261714,-76.55731592,76576,NA,NA,NA,NA,NA,NA
"Cecil, Maryland, US","US","Maryland","Cecil",39.56647682,-75.94627411,102855,NA,NA,NA,NA,NA,NA
"Cedar, Iowa, US","US","Iowa","Cedar",41.77233777,-91.13246684,18627,NA,NA,NA,NA,NA,NA
"Cedar, Missouri, US","US","Missouri","Cedar",37.72391475,-93.85445441,14349,NA,NA,NA,NA,NA,NA
"Cedar, Nebraska, US","US","Nebraska","Cedar",42.5988851,-97.25311951,8402,NA,NA,NA,NA,NA,NA
"Centre, Pennsylvania, US","US","Pennsylvania","Centre",40.92058903,-77.82200624,162385,NA,NA,NA,NA,NA,NA
"Cerro Gordo, Iowa, US","US","Iowa","Cerro Gordo",43.08177563,-93.2612239,42450,NA,NA,NA,NA,NA,NA
"Chaffee, Colorado, US","US","Colorado","Chaffee",38.74745778,-106.1926573,20356,NA,NA,NA,NA,NA,NA
"Chambers, Alabama, US","US","Alabama","Chambers",32.91360079,-85.39072749,33254,NA,NA,NA,NA,NA,NA
"Chambers, Texas, US","US","Texas","Chambers",29.70972016,-94.67154501,43837,NA,NA,NA,NA,NA,NA
"Champaign, Illinois, US","US","Illinois","Champaign",40.13919438,-88.20046615,209689,NA,NA,NA,NA,NA,NA
"Champaign, Ohio, US","US","Ohio","Champaign",40.13923427,-83.76875242,38885,NA,NA,NA,NA,NA,NA
"Chariton, Missouri, US","US","Missouri","Chariton",39.51499357,-92.9629191,7426,NA,NA,NA,NA,NA,NA
"Charles City, Virginia, US","US","Virginia","Charles City",37.35358063,-77.05634116,6963,NA,NA,NA,NA,NA,NA
"Charles Mix, South Dakota, US","US","South Dakota","Charles Mix",43.20660134,-98.58856175,9292,NA,NA,NA,NA,NA,NA
"Charles, Maryland, US","US","Maryland","Charles",38.51092331,-76.98580666,163257,NA,NA,NA,NA,NA,NA
"Charleston, South Carolina, US","US","South Carolina","Charleston",32.82487866,-79.96512315,411406,NA,NA,NA,NA,NA,NA
"Charlevoix, Michigan, US","US","Michigan","Charlevoix",45.37790017,-85.19614053,26143,NA,NA,NA,NA,NA,NA
